Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain Category,Value
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),127
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),120
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),72
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",16
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),40
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),75
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),130
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),62
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),43
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",11
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),46
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),161
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),143
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),105
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),43
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",21
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),52
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),160
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),203
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),138
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),65
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",14
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),56
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),240
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),202
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),146
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),66
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",19
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),32
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),200
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),170
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),133
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),111
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",11
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),65
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),289
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),209
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),141
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),59
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",15
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),42
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),188
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),163
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),131
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),57
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",15
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),64
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),262
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),216
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),153
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),62
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",13
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),53
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),165
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),177
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),80
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),36
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",2
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),132
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),187
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),233
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),62
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),21
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",6
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),119
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),190
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),261
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),84
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),31
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",7
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),64
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),207
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),187
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),127
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),39
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",6
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),96
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),202
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),294
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),93
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),58
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",6
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),61
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),141
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),134
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),80
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),34
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",11
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),45
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),167
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),176
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),74
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),46
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",13
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),53
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),217
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),190
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),129
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),51
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",25
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),38
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),158
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),109
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),106
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),77
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",10
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),47
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),171
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),158
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),105
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),60
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",15
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),25
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),176
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),148
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),132
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),86
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",12
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),29
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),203
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),138
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),146
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),68
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",10
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),13
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),165
CENSUS,2002,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),118
