Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),72,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),55,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),36,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,271,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"132,893",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",13,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),72,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),124,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),136,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),106,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),75,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,526,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"47,038",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",8,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),60,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),43,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),67,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),20,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),22,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN_BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,220,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"57,728",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",8,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),45,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),56,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),66,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),40,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),26,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,241,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"132,262",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",11,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),84,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),153,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),155,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),92,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),65,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,560,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"101,705",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),44,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),105,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),109,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),68,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),51,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,392,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"65,617",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",16,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),32,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),57,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),70,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),31,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),27,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,233,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"111,192",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",16,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),38,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),93,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),95,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),90,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),56,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,388,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"123,616",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",29,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),12,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),69,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),69,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),48,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),75,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,302,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"89,569",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",14,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),16,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),77,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),38,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),75,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),46,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,266,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"97,853",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",18,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),23,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),79,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),76,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),71,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),43,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,310,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"116,771",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),31,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),112,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),129,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),108,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),52,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,447,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"255,321",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",37,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),36,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),174,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),149,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),150,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),160,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,706,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"79,980",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",20,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),34,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),59,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),85,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),44,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),24,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,266,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"124,744",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",30,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),10,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),81,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),76,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),73,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),47,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,317,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"187,017",8.2
