Year,State,Ag District,County,Data Item,Domain,Domain Category,Value
2007,IOWA,SOUTHWEST,POTTAWATTAMIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),127
2007,IOWA,SOUTHWEST,POTTAWATTAMIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,660
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,75549
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",18
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),47
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),76
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),112
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),30
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),12
2007,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,295
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,117826
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",28
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),17
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),81
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),79
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),73
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),48
2007,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,326
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,186643
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",36
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),43
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),141
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),89
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),134
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),89
2007,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,532
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,185674
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",28
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),28
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),232
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),170
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),119
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),77
2007,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,654
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,206809
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",50
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),21
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),139
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),123
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),116
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),53
2007,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,502
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,187109
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",30
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),42
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),104
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),123
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),94
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),119
2007,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,512
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,130171
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",26
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),50
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),93
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),121
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),69
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),55
2007,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,414
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,156280
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",25
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),35
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),137
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),80
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),99
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),80
2007,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,456
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,130892
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",23
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),17
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),105
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),82
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),81
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),63
2007,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,371
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,191828
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",46
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),28
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),113
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),69
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),96
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),67
2007,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,419
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,186415
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",40
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),26
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),154
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),115
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),120
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),80
2007,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,535
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,176318
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",14
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),34
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),212
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),129
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),180
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),65
2007,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,634
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,198412
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",40
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),58
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),158
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),127
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),122
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),72
2007,IOWA,WEST CENTRAL,WOODBURY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,577
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,48534
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",5
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),72
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),99
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),153
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),31
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),9
2007,MINNESOTA,CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,369
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,73336
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",14
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),65
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),91
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),146
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),29
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),17
2007,MINNESOTA,CENTRAL,CARVER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,362
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,153299
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",31
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),56
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),125
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),153
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),106
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),51
2007,MINNESOTA,CENTRAL,KANDIYOHI,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,522
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,111565
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",20
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),94
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),137
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),196
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),71
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),36
2007,MINNESOTA,CENTRAL,MCLEOD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,554
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,128639
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",26
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),66
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),107
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),153
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),76
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),43
2007,MINNESOTA,CENTRAL,MEEKER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,471
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,60113
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",6
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),179
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),125
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),272
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),29
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),9
2007,MINNESOTA,CENTRAL,MORRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,620
2007,MINNESOTA,CENTRAL,RENVILLE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,285045
2007,MINNESOTA,CENTRAL,RENVILLE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",56
2007,MINNESOTA,CENTRAL,RENVILLE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),23
2007,MINNESOTA,CENTRAL,RENVILLE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),213
2007,MINNESOTA,CENTRAL,RENVILLE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),143
2007,MINNESOTA,CENTRAL,RENVILLE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),178
